Date,Descripcion,Coco
2021-02-20,Puerto Plata,2.0
2021-02-20,Samana,7.0
2021-02-20,San Cristobal,2.0
2021-02-20,San Juan,2.0
2021-02-20,Santiago,2.0
2021-02-20,Santo Domingo,2.0
2021-02-21,Barahona,7.0
2021-02-21,Distrito Nacional,2.0
2021-02-21,Espaillat,2.0
2021-02-21,Hermanas Mirabal,2.0
2021-02-21,La Altagracia,7.0
2021-02-21,La Romana,7.0
2021-02-21,La Vega,2.0
2021-02-21,Puerto Plata,2.0
2021-02-21,Samana,7.0
2021-02-21,San Cristobal,2.0
2021-02-21,San Juan,2.0
2021-02-21,Santiago,2.0
2021-02-21,Santo Domingo,2.0
2021-02-22,Barahona,7.0
2021-02-22,Distrito Nacional,3.0
2021-02-22,Espaillat,7.0
2021-02-22,Hermanas Mirabal,7.0
2021-02-22,La Altagracia,7.0
2021-02-22,La Romana,7.0
2021-02-22,La Vega,7.0
2021-02-22,Puerto Plata,7.0
2021-02-22,Samana,7.0
2021-02-22,San Cristobal,3.0
2021-02-22,San Juan,2.0
2021-02-22,Santiago,7.0
2021-02-22,Santo Domingo,3.0
2021-02-23,Barahona,7.0
2021-02-23,Distrito Nacional,2.0
2021-02-23,Espaillat,2.0
2021-02-23,Hermanas Mirabal,2.0
2021-02-23,La Altagracia,2.0
2021-02-23,La Romana,7.0
2021-02-23,La Vega,2.0
2021-02-23,Puerto Plata,2.0
2021-02-23,Samana,7.0
2021-02-23,San Cristobal,2.0
2021-02-23,San Juan,2.0
2021-02-23,Santiago,2.0
2021-02-23,Santo Domingo,2.0
2021-02-24,Barahona,7.0
2021-02-24,Distrito Nacional,2.0
2021-02-24,Espaillat,2.0
2021-02-24,Hermanas Mirabal,2.0
2021-02-24,La Altagracia,2.0
2021-02-24,La Romana,7.0
2021-02-24,La Vega,2.0
2021-02-24,Puerto Plata,2.0
2021-02-24,Samana,7.0
2021-02-24,San Cristobal,2.0
2021-02-24,San Juan,2.0
2021-02-24,Santiago,2.0
2021-02-24,Santo Domingo,2.0
2021-02-25,Barahona,7.0
2021-02-25,Distrito Nacional,2.0
2021-02-25,Espaillat,2.0
2021-02-25,Hermanas Mirabal,2.0
2021-02-25,La Altagracia,2.0
2021-02-25,La Romana,7.0
2021-02-25,La Vega,2.0
2021-02-25,Puerto Plata,2.0
2021-02-25,Samana,7.0
2021-02-25,San Cristobal,2.0
2021-02-25,San Juan,2.0
2021-02-25,Santiago,2.0
2021-02-25,Santo Domingo,2.0
2021-02-26,Barahona,7.0
2021-02-26,Distrito Nacional,2.0
2021-02-26,Espaillat,2.0
2021-02-26,Hermanas Mirabal,2.0
2021-02-26,La Altagracia,2.0
2021-02-26,La Romana,7.0
2021-02-26,La Vega,2.0
2021-02-26,Puerto Plata,2.0
2021-02-26,Samana,7.0
2021-02-26,San Cristobal,2.0
2021-02-26,San Juan,2.0
2021-02-26,Santiago,2.0
2021-02-26,Santo Domingo,2.0
2021-02-27,Barahona,7.0
2021-02-27,Distrito Nacional,2.0
2021-02-27,Espaillat,2.0
2021-02-27,Hermanas Mirabal,2.0
2021-02-27,La Altagracia,2.0
2021-02-27,La Romana,7.0
2021-02-27,La Vega,2.0
2021-02-27,Puerto Plata,3.0
2021-02-27,Samana,7.0
2021-02-27,San Cristobal,2.0
2021-02-27,San Juan,2.0
2021-02-27,Santiago,2.0
2021-02-27,Santo Domingo,2.0
2021-02-28,Barahona,7.0
2021-02-28,Distrito Nacional,2.0
2021-02-28,Espaillat,2.0
2021-02-28,Hermanas Mirabal,2.0
2021-02-28,La Altagracia,2.0
2021-02-28,La Romana,7.0
2021-02-28,La Vega,2.0
2021-02-28,Puerto Plata,2.0
2021-02-28,Samana,7.0
2021-02-28,San Cristobal,2.0
2021-02-28,San Juan,2.0
2021-02-28,Santiago,2.0
2021-02-28,Santo Domingo,2.0
2021-03-01,Barahona,7.0
2021-03-01,Distrito Nacional,2.0
2021-03-01,Espaillat,2.0
2021-03-01,Hermanas Mirabal,2.0
2021-03-01,La Altagracia,2.0
2021-03-01,La Romana,7.0
2021-03-01,La Vega,2.0
2021-03-01,Puerto Plata,2.0
2021-03-01,Samana,7.0
2021-03-01,San Cristobal,2.0
2021-03-01,San Juan,2.0
2021-03-01,Santiago,2.0
2021-03-01,Santo Domingo,2.0
2021-03-02,Barahona,7.0
2021-03-02,Distrito Nacional,2.0
2021-03-02,Espaillat,2.0
2021-03-02,Hermanas Mirabal,2.0
2021-03-02,La Altagracia,2.0
2021-03-02,La Romana,7.0
2021-03-02,La Vega,2.0
2021-03-02,Puerto Plata,2.0
2021-03-02,Samana,7.0
2021-03-02,San Cristobal,2.0
2021-03-02,San Juan,2.0
2021-03-02,Santiago,2.0
2021-03-02,Santo Domingo,2.0
2021-03-03,Barahona,7.0
2021-03-03,Distrito Nacional,2.0
2021-03-03,Espaillat,2.0
2021-03-03,Hermanas Mirabal,2.0
2021-03-03,La Altagracia,2.0
2021-03-03,La Romana,7.0
2021-03-03,La Vega,2.0
2021-03-03,Puerto Plata,2.0
2021-03-03,Samana,7.0
2021-03-03,San Cristobal,2.0
2021-03-03,San Juan,2.0
2021-03-03,Santiago,2.0
2021-03-03,Santo Domingo,2.0
2021-03-04,Barahona,7.0
2021-03-04,Distrito Nacional,2.0
2021-03-04,Espaillat,2.0
2021-03-04,Hermanas Mirabal,2.0
2021-03-04,La Altagracia,2.0
2021-03-04,La Romana,7.0
2021-03-04,La Vega,2.0
2021-03-04,Puerto Plata,2.0
2021-03-04,Samana,7.0
2021-03-04,San Cristobal,2.0
2021-03-04,San Juan,2.0
2021-03-04,Santiago,2.0
2021-03-04,Santo Domingo,2.0
2021-03-05,Barahona,7.0
2021-03-05,Distrito Nacional,2.0
2021-03-05,Espaillat,2.0
2021-03-05,Hermanas Mirabal,2.0
2021-03-05,La Altagracia,2.0
2021-03-05,La Romana,7.0
2021-03-05,La Vega,2.0
2021-03-05,Puerto Plata,2.0
2021-03-05,Samana,7.0
2021-03-05,San Cristobal,2.0
2021-03-05,San Juan,2.0
2021-03-05,Santiago,2.0
2021-03-05,Santo Domingo,2.0
2021-03-06,Barahona,7.0
2021-03-06,Distrito Nacional,2.0
2021-03-06,Espaillat,2.0
2021-03-06,Hermanas Mirabal,2.0
2021-03-06,La Altagracia,7.0
2021-03-06,La Romana,7.0
2021-03-06,La Vega,2.0
2021-03-06,Puerto Plata,2.0
2021-03-06,Samana,7.0
2021-03-06,San Cristobal,2.0
2021-03-06,San Juan,2.0
2021-03-06,Santiago,2.0
2021-03-06,Santo Domingo,2.0
2021-03-07,Barahona,7.0
2021-03-07,Distrito Nacional,2.0
2021-03-07,Espaillat,2.0
2021-03-07,Hermanas Mirabal,2.0
2021-03-07,La Altagracia,2.0
2021-03-07,La Romana,7.0
2021-03-07,La Vega,2.0
2021-03-07,Puerto Plata,2.0
2021-03-07,Samana,7.0
2021-03-07,San Cristobal,2.0
2021-03-07,San Juan,2.0
2021-03-07,Santiago,2.0
2021-03-07,Santo Domingo,2.0
2021-03-08,Barahona,7.0
2021-03-08,Distrito Nacional,2.0
2021-03-08,Espaillat,3.0
2021-03-08,Hermanas Mirabal,3.0
2021-03-08,La Altagracia,2.0
2021-03-08,La Romana,7.0
2021-03-08,La Vega,3.0
2021-03-08,Puerto Plata,2.0
2021-03-08,Samana,7.0
2021-03-08,San Cristobal,2.0
2021-03-08,San Juan,2.0
2021-03-08,Santiago,3.0
2021-03-08,Santo Domingo,2.0
2021-03-09,Barahona,7.0
2021-03-09,Distrito Nacional,7.0
2021-03-09,Espaillat,8.0
2021-03-09,Hermanas Mirabal,8.0
2021-03-09,La Altagracia,7.0
2021-03-09,La Romana,7.0
2021-03-09,La Vega,8.0
2021-03-09,Puerto Plata,8.0
2021-03-09,Samana,7.0
2021-03-09,San Cristobal,7.0
2021-03-09,San Juan,7.0
2021-03-09,Santiago,8.0
2021-03-09,Santo Domingo,7.0
2021-03-10,Barahona,7.0
2021-03-10,Distrito Nacional,2.0
2021-03-10,Espaillat,7.0
2021-03-10,Hermanas Mirabal,7.0
2021-03-10,La Altagracia,7.0
2021-03-10,La Romana,7.0
2021-03-10,La Vega,7.0
2021-03-10,Puerto Plata,7.0
2021-03-10,Samana,7.0
2021-03-10,San Cristobal,2.0
2021-03-10,San Juan,3.0
2021-03-10,Santiago,7.0
2021-03-10,Santo Domingo,2.0
2021-03-11,Barahona,7.0
2021-03-11,Distrito Nacional,18.0
2021-03-11,Espaillat,7.0
2021-03-11,Hermanas Mirabal,7.0
2021-03-11,La Altagracia,18.0
2021-03-11,La Romana,7.0
2021-03-11,La Vega,7.0
2021-03-11,Puerto Plata,7.0
2021-03-11,Samana,7.0
2021-03-11,San Cristobal,18.0
2021-03-11,San Juan,3.0
2021-03-11,Santiago,7.0
2021-03-11,Santo Domingo,18.0
2021-03-12,Barahona,7.0
2021-03-12,Distrito Nacional,2.0
2021-03-12,Espaillat,3.0
2021-03-12,Hermanas Mirabal,3.0
2021-03-12,La Altagracia,18.0
2021-03-12,La Romana,7.0
2021-03-12,La Vega,3.0
2021-03-12,Puerto Plata,2.0
2021-03-12,Samana,7.0
2021-03-12,San Cristobal,2.0
2021-03-12,San Juan,3.0
2021-03-12,Santiago,3.0
2021-03-12,Santo Domingo,2.0
2021-03-13,Barahona,7.0
2021-03-13,Distrito Nacional,2.0
2021-03-13,Espaillat,2.0
2021-03-13,Hermanas Mirabal,2.0
2021-03-13,La Altagracia,7.0
2021-03-13,La Romana,7.0
2021-03-13,La Vega,2.0
2021-03-13,Puerto Plata,2.0
2021-03-13,Samana,7.0
2021-03-13,San Cristobal,2.0
2021-03-13,San Juan,2.0
2021-03-13,Santiago,2.0
2021-03-13,Santo Domingo,2.0
2021-03-14,Barahona,7.0
2021-03-14,Distrito Nacional,2.0
2021-03-14,Espaillat,2.0
2021-03-14,Hermanas Mirabal,2.0
2021-03-14,La Altagracia,2.0
2021-03-14,La Romana,7.0
2021-03-14,La Vega,2.0
2021-03-14,Puerto Plata,2.0
2021-03-14,Samana,7.0
2021-03-14,San Cristobal,2.0
2021-03-14,San Juan,2.0
2021-03-14,Santiago,2.0
2021-03-14,Santo Domingo,2.0
2021-03-15,Barahona,7.0
2021-03-15,Distrito Nacional,2.0
2021-03-15,Espaillat,2.0
2021-03-15,Hermanas Mirabal,2.0
2021-03-15,La Altagracia,2.0
2021-03-15,La Romana,7.0
2021-03-15,La Vega,2.0
2021-03-15,Puerto Plata,2.0
2021-03-15,Samana,7.0
2021-03-15,San Cristobal,2.0
2021-03-15,San Juan,2.0
2021-03-15,Santiago,2.0
2021-03-15,Santo Domingo,2.0
2021-03-16,Barahona,7.0
2021-03-16,Distrito Nacional,2.0
2021-03-16,Espaillat,2.0
2021-03-16,Hermanas Mirabal,2.0
2021-03-16,La Altagracia,2.0
2021-03-16,La Romana,7.0
2021-03-16,La Vega,2.0
2021-03-16,Puerto Plata,2.0
2021-03-16,Samana,7.0
2021-03-16,San Cristobal,2.0
2021-03-16,San Juan,2.0
2021-03-16,Santiago,2.0
2021-03-16,Santo Domingo,2.0
2021-03-17,Barahona,7.0
2021-03-17,Distrito Nacional,2.0
2021-03-17,Espaillat,2.0
2021-03-17,Hermanas Mirabal,2.0
2021-03-17,La Altagracia,2.0
2021-03-17,La Romana,7.0
2021-03-17,La Vega,2.0
2021-03-17,Puerto Plata,2.0
2021-03-17,Samana,7.0
2021-03-17,San Cristobal,2.0
2021-03-17,San Juan,2.0
2021-03-17,Santiago,2.0
2021-03-17,Santo Domingo,2.0
2021-03-18,Barahona,7.0
2021-03-18,Distrito Nacional,2.0
2021-03-18,Espaillat,2.0
2021-03-18,Hermanas Mirabal,2.0
2021-03-18,La Altagracia,2.0
2021-03-18,La Romana,7.0
2021-03-18,La Vega,2.0
2021-03-18,Puerto Plata,2.0
2021-03-18,Samana,7.0
2021-03-18,San Cristobal,2.0
2021-03-18,San Juan,2.0
2021-03-18,Santiago,2.0
2021-03-18,Santo Domingo,2.0
2021-03-19,Barahona,7.0
2021-03-19,Distrito Nacional,2.0
2021-03-19,Espaillat,2.0
2021-03-19,Hermanas Mirabal,2.0
2021-03-19,La Altagracia,2.0
2021-03-19,La Romana,7.0
2021-03-19,La Vega,2.0
2021-03-19,Puerto Plata,2.0
2021-03-19,Samana,7.0
2021-03-19,San Cristobal,2.0
2021-03-19,San Juan,2.0
2021-03-19,Santiago,2.0
2021-03-19,Santo Domingo,2.0
2021-03-20,Barahona,7.0
2021-03-20,Distrito Nacional,2.0
2021-03-20,Espaillat,2.0
2021-03-20,Hermanas Mirabal,2.0
2021-03-20,La Altagracia,2.0
2021-03-20,La Romana,7.0
2021-03-20,La Vega,2.0
2021-03-20,Puerto Plata,2.0
2021-03-20,Samana,7.0
2021-03-20,San Cristobal,2.0
2021-03-20,San Juan,2.0
2021-03-20,Santiago,2.0
2021-03-20,Santo Domingo,2.0
2021-03-21,Barahona,7.0
2021-03-21,Distrito Nacional,2.0
2021-03-21,Espaillat,2.0
2021-03-21,Hermanas Mirabal,2.0
2021-03-21,La Altagracia,2.0
2021-03-21,La Romana,7.0
2021-03-21,La Vega,2.0
2021-03-21,Puerto Plata,2.0
2021-03-21,Samana,7.0
2021-03-21,San Cristobal,2.0
2021-03-21,San Juan,2.0
2021-03-21,Santiago,2.0
2021-03-21,Santo Domingo,2.0
2021-03-22,Barahona,7.0
2021-03-22,Distrito Nacional,3.0
2021-03-22,Espaillat,2.0
2021-03-22,Hermanas Mirabal,2.0
2021-03-22,La Altagracia,2.0
2021-03-22,La Romana,7.0
2021-03-22,La Vega,2.0
2021-03-22,Puerto Plata,2.0
2021-03-22,Samana,7.0
2021-03-22,San Cristobal,3.0
2021-03-22,San Juan,2.0
2021-03-22,Santiago,2.0
2021-03-22,Santo Domingo,3.0
2021-03-23,Barahona,7.0
2021-03-23,Distrito Nacional,2.0
2021-03-23,Espaillat,3.0
2021-03-23,Hermanas Mirabal,3.0
2021-03-23,La Altagracia,2.0
2021-03-23,La Romana,7.0
2021-03-23,La Vega,3.0
2021-03-23,Puerto Plata,3.0
2021-03-23,Samana,7.0
2021-03-23,San Cristobal,2.0
2021-03-23,San Juan,2.0
2021-03-23,Santiago,3.0
2021-03-23,Santo Domingo,2.0
2021-03-24,Barahona,7.0
2021-03-24,Distrito Nacional,2.0
2021-03-24,Espaillat,2.0
2021-03-24,Hermanas Mirabal,2.0
2021-03-24,La Altagracia,2.0
2021-03-24,La Romana,7.0
2021-03-24,La Vega,2.0
2021-03-24,Puerto Plata,2.0
2021-03-24,Samana,7.0
2021-03-24,San Cristobal,2.0
2021-03-24,San Juan,2.0
2021-03-24,Santiago,2.0
2021-03-24,Santo Domingo,2.0
2021-03-25,Barahona,7.0
2021-03-25,Distrito Nacional,2.0
2021-03-25,Espaillat,2.0
2021-03-25,Hermanas Mirabal,2.0
2021-03-25,La Altagracia,2.0
2021-03-25,La Romana,7.0
2021-03-25,La Vega,2.0
2021-03-25,Puerto Plata,2.0
2021-03-25,Samana,7.0
2021-03-25,San Cristobal,2.0
2021-03-25,San Juan,2.0
2021-03-25,Santiago,2.0
2021-03-25,Santo Domingo,2.0
2021-03-26,Barahona,7.0
2021-03-26,Distrito Nacional,2.0
2021-03-26,Espaillat,2.0
2021-03-26,Hermanas Mirabal,2.0
2021-03-26,La Altagracia,2.0
2021-03-26,La Romana,7.0
2021-03-26,La Vega,2.0
2021-03-26,Puerto Plata,2.0
2021-03-26,Samana,7.0
2021-03-26,San Cristobal,2.0
2021-03-26,San Juan,2.0
2021-03-26,Santiago,2.0
2021-03-26,Santo Domingo,2.0
2021-03-27,Barahona,7.0
2021-03-27,Distrito Nacional,2.0
2021-03-27,Espaillat,2.0
2021-03-27,Hermanas Mirabal,2.0
2021-03-27,La Altagracia,2.0
2021-03-27,La Romana,7.0
2021-03-27,La Vega,2.0
2021-03-27,Puerto Plata,2.0
2021-03-27,Samana,7.0
2021-03-27,San Cristobal,2.0
2021-03-27,San Juan,2.0
2021-03-27,Santiago,2.0
2021-03-27,Santo Domingo,2.0
2021-03-28,Barahona,7.0
2021-03-28,Distrito Nacional,2.0
2021-03-28,Espaillat,2.0
2021-03-28,Hermanas Mirabal,2.0
2021-03-28,La Altagracia,2.0
2021-03-28,La Romana,7.0
2021-03-28,La Vega,2.0
2021-03-28,Puerto Plata,2.0
2021-03-28,Samana,7.0
2021-03-28,San Cristobal,2.0
2021-03-28,San Juan,2.0
2021-03-28,Santiago,2.0
2021-03-28,Santo Domingo,2.0
2021-03-29,Barahona,7.0
2021-03-29,Distrito Nacional,2.0
2021-03-29,Espaillat,2.0
2021-03-29,Hermanas Mirabal,2.0
2021-03-29,La Altagracia,2.0
2021-03-29,La Romana,7.0
2021-03-29,La Vega,2.0
2021-03-29,Puerto Plata,2.0
2021-03-29,Samana,7.0
2021-03-29,San Cristobal,2.0
2021-03-29,San Juan,2.0
2021-03-29,Santiago,2.0
2021-03-29,Santo Domingo,2.0
2021-03-30,Barahona,7.0
2021-03-30,Distrito Nacional,2.0
2021-03-30,Espaillat,2.0
2021-03-30,Hermanas Mirabal,2.0
2021-03-30,La Altagracia,2.0
2021-03-30,La Romana,7.0
2021-03-30,La Vega,2.0
2021-03-30,Puerto Plata,2.0
2021-03-30,Samana,7.0
2021-03-30,San Cristobal,2.0
2021-03-30,San Juan,2.0
2021-03-30,Santiago,2.0
2021-03-30,Santo Domingo,2.0
2021-03-31,Barahona,7.0
2021-03-31,Distrito Nacional,2.0
2021-03-31,Espaillat,2.0
2021-03-31,Hermanas Mirabal,2.0
2021-03-31,La Altagracia,2.0
2021-03-31,La Romana,7.0
2021-03-31,La Vega,2.0
2021-03-31,Puerto Plata,2.0
2021-03-31,Samana,7.0
2021-03-31,San Cristobal,2.0
2021-03-31,San Juan,2.0
2021-03-31,Santiago,2.0
2021-03-31,Santo Domingo,2.0
2021-04-01,Barahona,7.0
2021-04-01,Distrito Nacional,2.0
2021-04-01,Espaillat,2.0
2021-04-01,Hermanas Mirabal,2.0
2021-04-01,La Altagracia,2.0
2021-04-01,La Romana,5.0
2021-04-01,La Vega,2.0
2021-04-01,Puerto Plata,2.0
2021-04-01,Samana,7.0
2021-04-01,San Cristobal,2.0
2021-04-01,San Juan,2.0
2021-04-01,Santiago,2.0
2021-04-01,Santo Domingo,2.0
2021-04-02,Barahona,7.0
2021-04-02,Distrito Nacional,2.0
2021-04-02,Espaillat,2.0
2021-04-02,Hermanas Mirabal,2.0
2021-04-02,La Altagracia,2.0
2021-04-02,La Romana,5.0
2021-04-02,La Vega,2.0
2021-04-02,Puerto Plata,2.0
2021-04-02,Samana,7.0
2021-04-02,San Cristobal,2.0
2021-04-02,San Juan,2.0
2021-04-02,Santiago,2.0
2021-04-02,Santo Domingo,2.0
2021-04-03,Barahona,7.0
2021-04-03,Distrito Nacional,2.0
2021-04-03,Espaillat,18.0
2021-04-03,Hermanas Mirabal,18.0
2021-04-03,La Altagracia,2.0
2021-04-03,La Romana,5.0
2021-04-03,La Vega,18.0
2021-04-03,Puerto Plata,7.0
2021-04-03,Samana,7.0
2021-04-03,San Cristobal,2.0
2021-04-03,San Juan,8.0
2021-04-03,Santiago,18.0
2021-04-03,Santo Domingo,2.0
2021-04-04,Barahona,7.0
2021-04-04,Distrito Nacional,3.0
2021-04-04,Espaillat,3.0
2021-04-04,Hermanas Mirabal,3.0
2021-04-04,La Altagracia,2.0
2021-04-04,La Romana,5.0
2021-04-04,La Vega,3.0
2021-04-04,Puerto Plata,8.0
2021-04-04,Samana,7.0
2021-04-04,San Cristobal,3.0
2021-04-04,San Juan,3.0
2021-04-04,Santiago,3.0
2021-04-04,Santo Domingo,3.0
2021-04-05,Barahona,7.0
2021-04-05,Distrito Nacional,3.0
2021-04-05,Espaillat,7.0
2021-04-05,Hermanas Mirabal,7.0
2021-04-05,La Altagracia,3.0
2021-04-05,La Romana,5.0
2021-04-05,La Vega,7.0
2021-04-05,Puerto Plata,7.0
2021-04-05,Samana,7.0
2021-04-05,San Cristobal,3.0
2021-04-05,San Juan,7.0
2021-04-05,Santiago,7.0
2021-04-05,Santo Domingo,3.0
2021-04-06,Barahona,7.0
2021-04-06,Distrito Nacional,18.0
2021-04-06,Espaillat,7.0
2021-04-06,Hermanas Mirabal,7.0
2021-04-06,La Altagracia,3.0
2021-04-06,La Romana,5.0
2021-04-06,La Vega,7.0
2021-04-06,Puerto Plata,7.0
2021-04-06,Samana,7.0
2021-04-06,San Cristobal,18.0
2021-04-06,San Juan,7.0
2021-04-06,Santiago,7.0
2021-04-06,Santo Domingo,18.0
2021-04-07,Barahona,7.0
2021-04-07,Distrito Nacional,3.0
2021-04-07,Espaillat,4.0
2021-04-07,Hermanas Mirabal,4.0
2021-04-07,La Altagracia,3.0
2021-04-07,La Romana,5.0
2021-04-07,La Vega,4.0
2021-04-07,Puerto Plata,4.0
2021-04-07,Samana,7.0
2021-04-07,San Cristobal,3.0
2021-04-07,San Juan,3.0
2021-04-07,Santiago,4.0
2021-04-07,Santo Domingo,3.0
2021-04-08,Barahona,7.0
2021-04-08,Distrito Nacional,3.0
2021-04-08,Espaillat,3.0
2021-04-08,Hermanas Mirabal,3.0
2021-04-08,La Altagracia,3.0
2021-04-08,La Romana,5.0
2021-04-08,La Vega,3.0
2021-04-08,Puerto Plata,3.0
2021-04-08,Samana,7.0
2021-04-08,San Cristobal,3.0
2021-04-08,San Juan,3.0
2021-04-08,Santiago,3.0
2021-04-08,Santo Domingo,3.0
2021-04-09,Barahona,7.0
2021-04-09,Distrito Nacional,3.0
2021-04-09,Espaillat,3.0
2021-04-09,Hermanas Mirabal,3.0
2021-04-09,La Altagracia,2.0
2021-04-09,La Romana,5.0
2021-04-09,La Vega,3.0
2021-04-09,Puerto Plata,3.0
2021-04-09,Samana,7.0
2021-04-09,San Cristobal,3.0
2021-04-09,San Juan,3.0
2021-04-09,Santiago,3.0
2021-04-09,Santo Domingo,3.0
2021-04-10,Barahona,7.0
2021-04-10,Distrito Nacional,2.0
2021-04-10,Espaillat,2.0
2021-04-10,Hermanas Mirabal,2.0
2021-04-10,La Altagracia,2.0
2021-04-10,La Romana,5.0
2021-04-10,La Vega,2.0
2021-04-10,Puerto Plata,2.0
2021-04-10,Samana,7.0
2021-04-10,San Cristobal,2.0
2021-04-10,San Juan,2.0
2021-04-10,Santiago,2.0
2021-04-10,Santo Domingo,2.0
2021-04-11,Barahona,7.0
2021-04-11,Distrito Nacional,2.0
2021-04-11,Espaillat,2.0
2021-04-11,Hermanas Mirabal,2.0
2021-04-11,La Altagracia,2.0
2021-04-11,La Romana,5.0
2021-04-11,La Vega,2.0
2021-04-11,Puerto Plata,2.0
2021-04-11,Samana,7.0
2021-04-11,San Cristobal,2.0
2021-04-11,San Juan,2.0
2021-04-11,Santiago,2.0
2021-04-11,Santo Domingo,2.0
2021-04-12,Barahona,7.0
2021-04-12,Distrito Nacional,2.0
2021-04-12,Espaillat,2.0
2021-04-12,Hermanas Mirabal,2.0
2021-04-12,La Altagracia,2.0
2021-04-12,La Romana,5.0
2021-04-12,La Vega,2.0
2021-04-12,Puerto Plata,2.0
2021-04-12,Samana,7.0
2021-04-12,San Cristobal,2.0
2021-04-12,San Juan,2.0
2021-04-12,Santiago,2.0
2021-04-12,Santo Domingo,2.0
2021-04-13,Barahona,7.0
2021-04-13,Distrito Nacional,2.0
2021-04-13,Espaillat,2.0
2021-04-13,Hermanas Mirabal,2.0
2021-04-13,La Altagracia,2.0
2021-04-13,La Romana,5.0
2021-04-13,La Vega,2.0
2021-04-13,Puerto Plata,2.0
2021-04-13,Samana,7.0
2021-04-13,San Cristobal,2.0
2021-04-13,San Juan,2.0
2021-04-13,Santiago,2.0
2021-04-13,Santo Domingo,2.0
2021-04-14,Barahona,7.0
2021-04-14,Distrito Nacional,2.0
2021-04-14,Espaillat,2.0
2021-04-14,Hermanas Mirabal,2.0
2021-04-14,La Altagracia,2.0
2021-04-14,La Romana,5.0
2021-04-14,La Vega,2.0
2021-04-14,Puerto Plata,2.0
2021-04-14,Samana,7.0
2021-04-14,San Cristobal,2.0
2021-04-14,San Juan,2.0
2021-04-14,Santiago,2.0
2021-04-14,Santo Domingo,2.0
2021-04-15,Barahona,7.0
2021-04-15,Distrito Nacional,2.0
2021-04-15,Espaillat,2.0
2021-04-15,Hermanas Mirabal,2.0
2021-04-15,La Altagracia,2.0
2021-04-15,La Romana,5.0
2021-04-15,La Vega,2.0
2021-04-15,Puerto Plata,2.0
2021-04-15,Samana,7.0
2021-04-15,San Cristobal,2.0
2021-04-15,San Juan,2.0
2021-04-15,Santiago,2.0
2021-04-15,Santo Domingo,2.0
2021-04-16,Barahona,7.0
2021-04-16,Distrito Nacional,2.0
2021-04-16,Espaillat,2.0
2021-04-16,Hermanas Mirabal,2.0
2021-04-16,La Altagracia,2.0
2021-04-16,La Romana,5.0
2021-04-16,La Vega,2.0
2021-04-16,Puerto Plata,2.0
2021-04-16,Samana,7.0
2021-04-16,San Cristobal,2.0
2021-04-16,San Juan,2.0
2021-04-16,Santiago,2.0
2021-04-16,Santo Domingo,2.0
2021-04-17,Barahona,7.0
2021-04-17,Distrito Nacional,2.0
2021-04-17,Espaillat,2.0
2021-04-17,Hermanas Mirabal,2.0
2021-04-17,La Altagracia,2.0
2021-04-17,La Romana,5.0
2021-04-17,La Vega,2.0
2021-04-17,Puerto Plata,2.0
2021-04-17,Samana,7.0
2021-04-17,San Cristobal,2.0
2021-04-17,San Juan,2.0
2021-04-17,Santiago,2.0
2021-04-17,Santo Domingo,2.0
2021-04-18,Barahona,7.0
2021-04-18,Distrito Nacional,2.0
2021-04-18,Espaillat,2.0
2021-04-18,Hermanas Mirabal,2.0
2021-04-18,La Altagracia,2.0
2021-04-18,La Romana,5.0
2021-04-18,La Vega,2.0
2021-04-18,Puerto Plata,2.0
2021-04-18,Samana,7.0
2021-04-18,San Cristobal,2.0
2021-04-18,San Juan,2.0
2021-04-18,Santiago,2.0
2021-04-18,Santo Domingo,2.0
2021-04-19,Barahona,7.0
2021-04-19,Distrito Nacional,2.0
2021-04-19,Espaillat,2.0
2021-04-19,Hermanas Mirabal,2.0
2021-04-19,La Altagracia,2.0
2021-04-19,La Romana,5.0
2021-04-19,La Vega,2.0
2021-04-19,Puerto Plata,2.0
2021-04-19,Samana,7.0
2021-04-19,San Cristobal,2.0
2021-04-19,San Juan,2.0
2021-04-19,Santiago,2.0
2021-04-19,Santo Domingo,2.0
2021-04-20,Barahona,7.0
2021-04-20,Distrito Nacional,2.0
2021-04-20,Espaillat,2.0
2021-04-20,Hermanas Mirabal,2.0
2021-04-20,La Altagracia,2.0
2021-04-20,La Romana,5.0
2021-04-20,La Vega,2.0
2021-04-20,Puerto Plata,2.0
2021-04-20,Samana,7.0
2021-04-20,San Cristobal,2.0
2021-04-20,San Juan,2.0
2021-04-20,Santiago,2.0
2021-04-20,Santo Domingo,2.0
2021-04-21,Barahona,7.0
2021-04-21,Distrito Nacional,2.0
2021-04-21,Espaillat,2.0
2021-04-21,Hermanas Mirabal,2.0
2021-04-21,La Altagracia,2.0
2021-04-21,La Romana,5.0
2021-04-21,La Vega,2.0
2021-04-21,Puerto Plata,2.0
2021-04-21,Samana,7.0
2021-04-21,San Cristobal,2.0
2021-04-21,San Juan,2.0
2021-04-21,Santiago,2.0
2021-04-21,Santo Domingo,2.0
2021-04-22,Barahona,7.0
2021-04-22,Distrito Nacional,2.0
2021-04-22,Espaillat,2.0
2021-04-22,Hermanas Mirabal,2.0
2021-04-22,La Altagracia,2.0
2021-04-22,La Romana,5.0
2021-04-22,La Vega,2.0
2021-04-22,Puerto Plata,2.0
2021-04-22,Samana,7.0
2021-04-22,San Cristobal,2.0
2021-04-22,San Juan,2.0
